"District","County Number","County Name"," License Type Code"," License Number","Business (DBA-Does Business As) Name","Location Address","Location City"," Location Zip Code","Inspection Number","Visit Number","Inspection Class","Inspection Type","Inspection Disposition","Inspection Date","Number of Critical Violations","Number of Noncritical Violations"," Number of Total Violations","Number of High Priority Violations","Number of Intermediate Violations","Number of Basic Violations","PDA Status","Violation 01","Violation 02","Violation 03","Violation 04","Violation 05","Violation 06","Violation 07","Violation 08","Violation 09","Violation 10","Violation 11","Violation 12","Violation 13","Violation 14","Violation 15","Violation 16","Violation 17","Violation 18","Violation 19","Violation 20","Violation 21","Violation 22","Violation 23","Violation 24","Violation 25","Violation 26","Violation 27","Violation 28","Violation 29","Violation 30","Violation 31","Violation 32","Violation 33","Violation 34","Violation 35","Violation 36","Violation 37","Violation 38","Violation 39","Violation 40","Violation 41","Violation 42","Violation 43","Violation 44","Violation 45","Violation 46","Violation 47","Violation 48","Violation 49","Violation 50","Violation 51","Violation 52","Violation 53","Violation 54","Violation 55","Violation 56","Violation 57","Violation 58","License ID","Inspection Visit ID"
"D3","61","Pasco","2010","6113784","TACO BELL 6309","34140 SR 54","WESLEY CHAPEL","33543","3711241","1","Food","Routine - Food","Inspection Completed - No Further Action","07/24/2026","","","0","0","0","0","Y","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7946157","13749734"
"D3","61","Pasco","2010","6113789","CRAZY BURRITO AUTHENTIC MEXICAN GRILL  ","16138  STATE RD 54","ODESSA","33556","3751187","1","Food","Routine - Food","Warning Issued","07/27/2026","","","5","1","3","1","Y","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","9062024","13789689"
"D3","61","Pasco","2010","6113810","EPPERSON CLUB","31885 OVERPASS RD","WESLEY CHAPEL","33545","3743563","1","Food","Routine - Food","Inspection Completed - No Further Action","07/15/2026","","","2","0","0","2","Y","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7912280","13782065"
"D3","61","Pasco","2010","6113811","PROVISIONS COFFEE & KITCHEN","5862 GOLDVIEW PARKWAY UNIT 102","WESLEY CHAPEL","33544","3730225","1","Food","Routine - Food","Inspection Completed - No Further Action","07/30/2026","","","1","1","0","0","Y","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7989756","13768718"
"D3","61","Pasco","2010","6113821","CHIPOTLE #3687","7646 GALL BLVD","ZEPHYRHILLS","33541","3724020","1","Food","Routine - Food","Inspection Completed - No Further Action","07/21/2026","","","1","1","0","0","Y","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7895603","13762513"
"D3","61","Pasco","2010","6113825","CHIPOTLE 3799","16118 PRESERVE MARKETPLACE BLVD","ODESSA","33556","3711166","1","Food","Routine - Food","Inspection Completed - No Further Action","07/16/2026","","","1","0","0","1","Y","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7918390","13749659"
"D3","61","Pasco","2010","6113844","LEONIDAS CHOCOLATES WESLEY CHAPEL INC","28163 PASEO DR SE 105","WESLEY CHAPEL","33543","3743956","1","Food","Routine - Food","Inspection Completed - No Further Action","07/23/2026","","","0","0","0","0","Y","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8362233","13782458"
"D3","61","Pasco","2010","6113854","FIRST WATCH RESTAURANT #494","28876 SR 54","WESLEY CHAPEL","33543","3737546","1","Food","Routine - Food","Inspection Completed - No Further Action","07/14/2026","","","1","0","0","1","Y","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8174520","13776039"
"D3","61","Pasco","2010","6113855","TASTY RAMEN","5817 GOLDVIEW PARKWAY UNIT 101","WESLEY CHAPEL","33544","3712261","1","Food","Routine - Food","Inspection Completed - No Further Action","07/15/2026","","","3","2","0","1","Y","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8260666","13750754"
"D3","61","Pasco","2010","6113859","PALANI'S HAWAI'I NOODLES","5903 GOLDVIEW PARKWAY UNIT 105","WESLEY CHAPEL","33544","3737360","1","Food","Routine - Food","Inspection Completed - No Further Action","07/15/2026","","","0","0","0","0","Y","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7765116","13775853"
"D3","61","Pasco","2010","6113860","THE HUNGRY GREEK OF ZEPHYRHILLS","7821 GALL BLVD","ZEPHYRHILLS","33541","3720707","1","Food","Routine - Food","Inspection Completed - No Further Action","07/16/2026","","","2","0","0","2","Y","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9976342","13759200"
"D3","61","Pasco","2010","6113876","CHICKEN SALAD CHICK","25038 WESLEY CHAPEL BLVD","LUTZ","33559","3743043","1","Food","Routine - Food","Inspection Completed - No Further Action","07/09/2026","","","2","1","1","0","Y","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7951944","13781545"
"D3","61","Pasco","2010","6113882","YOZI","7330 GALL BLVD","ZEPHYRHILLS","33541","3712761","1","Food","Routine - Food","Inspection Completed - No Further Action","07/21/2026","","","1","0","1","0","Y","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8469468","13751254"
"D3","61","Pasco","2010","6113895","CAFE ZORBA","5804 GRAND ORO LN STE 102","WESLEY CHAPEL","33544","3705148","1","Food","Routine - Food","Inspection Completed - No Further Action","07/15/2026","","","2","0","0","2","Y","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8476485","13743628"
"D3","61","Pasco","2010","6113897","DOUGH AND DRAFTS","6345 GRAND BLVD #103","NEW PORT RICHEY","34652","3759392","1","Food","Routine - Food","Inspection Completed - No Further Action","07/24/2026","","","2","1","0","1","Y","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10019302","13853084"
"D3","61","Pasco","2010","6113914","KINKAS BAKERY CAFE","24020 SR 54","LUTZ","33559","3737803","1","Food","Routine - Food","Inspection Completed - No Further Action","07/28/2026","","","3","2","0","1","Y","0","0","1","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8681041","13776296"
"D3","61","Pasco","2010","6113921","CHILLIN SHAVE ICE TREATS","1926 COLLIER PKWY","LUTZ","33549","3705490","1","Food","Routine - Food","Inspection Completed - No Further Action","07/30/2026","","","2","0","2","0","Y","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8726778","13743971"
"D3","61","Pasco","2010","6113928","EINSTEIN BROS BAGELS 3913","13617 FL  54","ODESSA","33556","3718497","1","Food","Routine - Food","Inspection Completed - No Further Action","07/15/2026","","","4","3","1","0","Y","1","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8789013","13756990"
"D3","61","Pasco","2010","6113942","MANDOLAS ITALIAN KITCHEN","16080 PRESERVE MARKETPLACE BLVD","ODESSA","33556","3738074","1","Food","Routine - Food","Inspection Completed - No Further Action","07/29/2026","","","5","2","1","2","Y","1","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8384252","13776567"
"D3","61","Pasco","2010","6113943","WINGSTOP 1828","23044 SR 54","LUTZ","33549","3712132","1","Food","Routine - Food","Inspection Completed - No Further Action","07/08/2026","","","1","0","0","1","Y","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8859637","13750625"
"D3","61","Pasco","2010","6113946","SLIM CHICKENS","27244 WESLEY CHAPEL BLVD","WESLEY CHAPEL","33544","3755469","1","Food","Routine - Food","Administrative complaint recommended","07/08/2026","","","2","1","0","1","Y","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","8847779","13793971"
"D3","61","Pasco","2010","6113951","BLAZE PIZZA STORE 1415","18701  SR 54","LUTZ","33558","3705867","1","Food","Routine - Food","Warning Issued","07/21/2026","","","3","0","1","2","Y","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","8778713","13744350"
"D3","61","Pasco","2010","6113968","ANDY'S FROZEN CUSTARD","13402 PINE GAP SPUR","ODESSA","33556","3725344","1","Food","Routine - Food","Inspection Completed - No Further Action","07/20/2026","","","3","1","1","1","Y","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9085746","13763837"
"D3","61","Pasco","2010","6113977","CHICK-FIL A AT EPPERSON RANCH FSR","7910 CURLEY RD","WESLEY CHAPEL","33545","3732792","1","Food","Routine - Food","Inspection Completed - No Further Action","07/15/2026","","","1","0","0","1","Y","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9135405","13771285"
"D3","61","Pasco","2010","6113983","MOE'S SOUTHWESTERN GRILL","5486 POST OAK BLVD STE 500","WESLEY CHAPEL","33544","3744249","1","Food","Routine - Food","Inspection Completed - No Further Action","07/23/2026","","","1","0","0","1","Y","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8806610","13782751"
"D3","61","Pasco","2010","6114001","THE HUNGRY GREEK","12319 STATE RD 54","ODESSA","33556","3745018","1","Food","Routine - Food","Inspection Completed - No Further Action","07/20/2026","","","4","1","1","2","Y","0","1","0","0","0","0","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9245305","13783520"
"D3","61","Pasco","2010","6114006","3 NATIVES WIREGRASS","28211 PASEO DR #170","WESLEY CHAPEL","33543","3714213","1","Food","Routine - Food","Inspection Completed - No Further Action","07/27/2026","","","0","0","0","0","Y","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9210138","13752706"
"D3","61","Pasco","2010","6114014","PIZZA HUT 4972","2270 GUNN HWY","ODESSA","33556","3726601","1","Food","Routine - Food","Inspection Completed - No Further Action","07/15/2026","","","0","0","0","0","Y","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9330799","13765094"
"D3","61","Pasco","2010","6114018","365 WOODFIRED PIZZA","3746 WINDCREST DR","WESLEY CHAPEL","33544","3751687","1","Food","Routine - Food","Warning Issued","07/10/2026","","","2","0","1","1","Y","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","9357931","13790189"
"D3","61","Pasco","2010","6114019","EL MEZCAL MEXICAN RESTAURANT","8818 SR 52","HUDSON","34667","3751905","1","Food","Routine - Food","Warning Issued","07/15/2026","","","5","1","1","3","Y","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9233773","13790407"
"D3","61","Pasco","2010","6114019","EL MEZCAL MEXICAN RESTAURANT","8818 SR 52","HUDSON","34667","3751905","2","Food","Routine - Food","Call Back - Complied","07/17/2026","","","0","0","0","0","Y","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9233773","13848451"
"D3","61","Pasco","2010","6114021","BANANA WIND BAR & GRILL","5536 GALL BLVD","ZEPHYRHILLS","33542","3700900","1","Food","Food-Licensing Inspection","Inspection Completed - No Further Action","07/16/2026","","","0","0","0","0","Y","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9997012","13721065"
"D3","61","Pasco","2010","6114023","BUBBAQUES BBQ","8154 LITTLE RD","NEW PORT RICHEY","34654","3699707","1","Food","Food-Licensing Inspection","Inspection Completed - No Further Action","07/28/2026","","","0","0","0","0","Y","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9966246","13712181"
"D3","61","Pasco","2010","6114024","DAVE'S HOT CHICKEN","28358 WILLET WAY","WESLEY CHAPEL","33543","3732518","1","Food","Routine - Food","Inspection Completed - No Further Action","07/27/2026","","","1","1","0","0","Y","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9316893","13771011"
"D3","61","Pasco","2010","6114028","JC BAKERY AND COFFEE","38201 10TH AVE","ZEPHYRHILLS","33542","3756173","1","Food","Food-Licensing Inspection","Warning Issued","07/22/2026","","","2","1","1","0","Y","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","9990749","13844410"
"D3","61","Pasco","2010","6114029","SAKURA HIBACHI RAMEN SUSHI","8822 STATE RD 52","HUDSON","34667","3719442","1","Food","Routine - Food","Inspection Completed - No Further Action","07/15/2026","","","6","1","4","1","Y","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9105178","13757935"
"D3","61","Pasco","2010","6114031","CHICKEN GUY OF WESLEY CHAPEL","25769 SIERRA CENTER BLVD","WESLEY CHAPEL","33559","3733245","1","Food","Routine - Food","Warning Issued","07/14/2026","","","7","1","2","4","Y","0","1","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","2","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9394343","13771738"
"D3","61","Pasco","2010","6114031","CHICKEN GUY OF WESLEY CHAPEL","25769 SIERRA CENTER BLVD","WESLEY CHAPEL","33559","3733245","2","Food","Routine - Food","Call Back - Admin. complaint recommended","07/22/2026","","","3","1","0","2","Y","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9394343","13845001"
"D3","61","Pasco","2010","6114031","CHICKEN GUY OF WESLEY CHAPEL","25769 SIERRA CENTER BLVD","WESLEY CHAPEL","33559","3733245","3","Food","Routine - Food","Call Back - Complied","07/31/2026","","","0","0","0","0","Y","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9394343","13855618"
