License Number,Business (DBA-Does Business As) Name,Location Address,Location City,Location Zip Code,Inspection Number,Inspection Type,Inspection Disposition,Inspection Date,Number of Total Violations,Number of High Priority Violations,Number of Intermediate Violations,Number of Basic Violations,high_risk_violation_count,distinct_violation_categories,failed,Violation 01,Violation 02,Violation 03,Violation 04,Violation 05,Violation 06,Violation 07,Violation 08,Violation 09,Violation 10,Violation 11,Violation 12,Violation 13,Violation 14,Violation 15,Violation 16,Violation 17,Violation 18,Violation 19,Violation 20,Violation 21,Violation 22,Violation 23,Violation 24,Violation 25,Violation 26,Violation 27,Violation 28,Violation 29,Violation 30,Violation 31,Violation 32,Violation 33,Violation 34,Violation 35,Violation 36,Violation 37,Violation 38,Violation 39,Violation 40,Violation 41,Violation 42,Violation 43,Violation 44,Violation 45,Violation 46,Violation 47,Violation 48,Violation 49,Violation 50,Violation 51,Violation 52,Violation 53,Violation 54,Violation 55,Violation 56,Violation 57,Violation 58
6218562,CHIPOTLE MEXICAN GRILL,980 MISSOURI AVE N,LARGO,33770,3712800,Routine - Food,Inspection Completed - No Further Action,2026-07-23,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6252957,THE BLACK CAT CAFE,901 CURLEW RD,DUNEDIN,34698,1334633,Food-Licensing Inspection,Inspection Completed - No Further Action,2026-07-23,3,0,2,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6217972,LANES LEMONADE,349 MAIN ST STE A,DUNEDIN,34698,3732867,Routine - Food,Inspection Completed - No Further Action,2026-07-23,9,1,3,5,7,8,0,0,1,1,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6218515,CHICK FIL A TYRONE BOULEVARD #04908,2190 TYRONE BLVD N,ST. PETERSBURG,33710,3732434,Routine - Food,Inspection Completed - No Further Action,2026-07-23,5,0,1,4,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6218807,Q SOUTHERN BBQ,3780 TAMPA RD C5/6,OLDSMAR,34677,3739453,Routine - Food,Warning Issued,2026-07-23,3,1,1,1,2,3,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6218234,LOUIS PAPPAS FRESH GREEK,3294 REDEEMER WAY ,NEW PORT RICHEY ,34655,3727383,Routine - Food,Inspection Completed - No Further Action,2026-07-23,7,3,1,3,4,6,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6218390,ORIGINAL FLAVOR 1889,409 CENTRAL AVE,ST. PETERSBURG,33701,3743785,Routine - Food,Warning Issued,2026-07-23,17,2,4,11,7,15,1,0,0,1,0,0,1,0,0,0,2,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0
6217955,COPA,1047 CENTRAL AVE,ST. PETERSBURG,33705,3703926,Routine - Food,Inspection Completed - No Further Action,2026-07-23,2,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6218413,TREEHOUSE BBQ,229 62 AVE N,ST. PETERSBURG,33702,3726928,Routine - Food,Warning Issued,2026-07-23,2,1,0,1,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6218497,COCO'S CRUSH BAR & GRILL,2405 GULF BLVD,INDIAN ROCKS BEACH,33785,3712146,Routine - Food,Inspection Completed - No Further Action,2026-07-23,3,1,0,2,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6252772,ERIS TAQUERIA,10801 GULF BLVD,TREASURE ISLAND,33706,1347079,Complaint Full,Warning Issued,2026-07-23,13,2,8,3,7,11,1,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0
6218018,DUNKIN',6325 9 ST,ST. PETERSBURG,33702,3724706,Routine - Food,Inspection Completed - No Further Action,2026-07-23,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6200003,LITTLE ITALY PIZZA SHOP,3523 N 49 ST,ST PETERSBURG,337102149,3733989,Routine - Food,Inspection Completed - No Further Action,2026-07-23,15,5,2,8,9,11,0,1,0,1,0,0,0,0,3,0,1,0,1,0,0,0,1,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6217710,LOCAL PIZZA COMPANY,1846 61 AVE N,ST. PETERSBURG,33702,3742738,Routine - Food,Inspection Completed - No Further Action,2026-07-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6216783,MCDONALD'S OF PALM HARBOR,33817 US HWY 19 N,PALM HARBOR,34684,3712321,Routine - Food,Inspection Completed - No Further Action,2026-07-23,4,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6216745,CICIS 897,1560 MCMULLEN BOOTH RD,CLEARWATER,33759,3741554,Routine - Food,Inspection Completed - No Further Action,2026-07-23,7,2,3,2,5,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6216568,EASTERN CHINA TASTE INC,658 E LAKE RD,PALM HARBOR,34685,3759197,Complaint Full,Inspection Completed - No Further Action,2026-07-23,3,0,0,3,2,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6216331,JET'S PIZZA,9649 BAY PIINES BLVD,ST. PETERSBURG,33708,3742109,Routine - Food,Warning Issued,2026-07-23,3,0,1,2,1,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6216306,TAQUITOS MEXICAN,9617 BAY PINES BLVD,ST PETERSBURG,33708,3735884,Routine - Food,Inspection Completed - No Further Action,2026-07-23,6,0,1,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
6215082,CLEAR SKY CLUB HAUS,36355 E LAKE RD,PALM HARBOR,34685,3711601,Routine - Food,Inspection Completed - No Further Action,2026-07-23,5,1,1,3,3,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6214766,CHINA GARDEN,1550 MCMULLEN BOOTH RD STE F1,CLEARWATER,33759,3718681,Routine - Food,Inspection Completed - No Further Action,2026-07-23,7,1,0,6,4,5,0,0,0,1,0,0,1,0,2,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6214169,MADFISH,5200 GULF BLVD,ST PETE BEACH,33706,3758803,Complaint Full,Warning Issued,2026-07-23,26,3,8,15,11,11,1,4,0,1,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,5,1,1,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
6213374,APPLEBEE'S NEIGHBORHOOD GRILL & BAR,4700 4 ST N,ST. PETERSBURG,33703,3701161,Food-Licensing Inspection,Inspection Completed - No Further Action,2026-07-23,8,1,0,7,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6213344,TACO BELL #16507,32899 N US HWY 19,PALM HARBOR,346843123,3742698,Routine - Food,Inspection Completed - No Further Action,2026-07-23,4,0,1,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6212932,CAVA,33163 US HWY 19 N,PALM HARBOR,34684,3739486,Routine - Food,Inspection Completed - No Further Action,2026-07-23,2,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6210303,EDDIES'S BAR AND GRILL,9685  BAY PINES BLVD,ST PETERSBURG,33708,3704984,Routine - Food,Inspection Completed - No Further Action,2026-07-23,4,1,2,1,3,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6209941,THE HAMPTON AT CLEARWATER DINING ROOM,1099 MCMULLEN BOOTH RD,CLEARWATER,33759,3730875,Routine - Food,Inspection Completed - No Further Action,2026-07-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6209625,ORIGINAL PIZZA,10661 GULF BLVD,TREASURE ISLAND,33706,3733713,Routine - Food,Inspection Completed - No Further Action,2026-07-23,2,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6201120,TREASURE ISLAND R BAR,245 108 AVE,TREASURE ISLAND,33706,3756066,Complaint Full,Inspection Completed - No Further Action,2026-07-23,25,5,5,15,13,14,0,1,2,1,0,0,0,0,4,1,4,1,1,0,1,0,3,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6217025,EL MAGUEY MEXICAN RESTAURANT,4327 66 ST N,KENNETH CITY,33709,3730051,Routine - Food,Administrative complaint recommended,2026-07-23,5,3,0,2,3,4,1,1,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6217095,MCDONALD'S 36569,2871 GULF TO BAY BLVD,CLEARWATER,33759,3742171,Routine - Food,Inspection Completed - No Further Action,2026-07-23,3,2,0,1,3,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6215519,PANERA BREAD #3347,2926 W BAY DR,LARGO,33770,3714629,Routine - Food,Inspection Completed - No Further Action,2026-07-23,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6218535,POTBELLY SANDWICH WORKS,13100 SEMINOLE BLVD STE 104,LARGO,33778,3713128,Routine - Food,Inspection Completed - No Further Action,2026-07-24,4,0,1,3,2,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6218121,MR & MRS CRAB,6798 CROSSWINDS DR N,ST. PETERSBURG,33710,3736266,Routine - Food,Administrative complaint recommended,2026-07-24,17,4,6,7,11,12,1,1,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
6209659,BURGER KING #5313,3770 ULMERTON RD,CLEARWATER,33762,3722595,Routine - Food,Inspection Completed - No Further Action,2026-07-24,6,2,2,2,4,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6215724,WAFFLE HOUSE #1620,2525 54 AVE N,ST. PETERSBURG,33714,3708375,Routine - Food,Inspection Completed - No Further Action,2026-07-24,5,2,0,3,2,5,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6218810,POINT CHAUD COFFEE & CREPES,6805 GULF BLVD,ST PETE BEACH,33706,3755292,Routine - Food,Administrative complaint recommended,2026-07-24,15,2,8,5,9,10,1,0,3,1,0,1,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0
6218220,HIBACHI EXPRESS,41260 US HWY 19 N,TARPON SPRINGS,34689,3738083,Routine - Food,Inspection Completed - No Further Action,2026-07-24,3,0,0,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6211787,BEEF O'BRADYS,2901 66 ST N,ST. PETERSBURG,33710,3752743,Routine - Food,Warning Issued,2026-07-24,13,5,2,6,9,9,1,1,0,1,0,0,1,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6218739,STRACHANS ICE CREAM,4053 PARK BLVD N,PINELLAS PARK,33781,3732813,Routine - Food,Warning Issued,2026-07-24,2,0,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6218252,SMALLS SLIDERS #10158,2540 GULF TO BAY BLVD,CLEARWATER,33765,3726148,Routine - Food,Inspection Completed - No Further Action,2026-07-24,4,0,2,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6212305,TAMPA BAY SKATING ACADEMY,251 LAKEVIEW DR,OLDSMAR,34677,3722060,Routine - Food,Inspection Completed - No Further Action,2026-07-24,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6216846,RICK'S REEF,6712 GULF BLVD,ST.PETE BEACH,33706,3758802,Complaint Full,Administrative complaint recommended,2026-07-24,18,4,6,8,12,13,1,2,1,1,0,0,0,0,2,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6218692,BAD ASS COFFEE OF HAWAII,505 S GULFVIEW BLVD,CLEARWATER,33767,3706471,Routine - Food,Inspection Completed - No Further Action,2026-07-24,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6217556,DUNKIN DONUTS,3920 ULMERTON ROAD,CLEARWATER,33762,3741801,Routine - Food,Inspection Completed - No Further Action,2026-07-24,6,1,0,5,2,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6216417,LATIN BOWL RESTAURANT,11500 WALSINGHAM RD,LARGO,33778,3742084,Routine - Food,Inspection Completed - No Further Action,2026-07-24,5,1,2,2,2,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6217351,LUCID COFFEE AND KAVA,10328 ROOSEVELT BLVD,ST. PETERSBURG,33716,3713469,Routine - Food,Warning Issued,2026-07-24,3,1,1,1,1,3,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6217398,CHICKEN SALAD CHICK,2140 GULF TO BAY BLVD,CLEARWATER,33765,3745714,Routine - Food,Inspection Completed - No Further Action,2026-07-24,2,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6218366,WINGSTOP,33148 US HWY 19 N,PALM HARBOR,34684,3717892,Routine - Food,Inspection Completed - No Further Action,2026-07-24,3,1,0,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6218388,JERSEY MIKE'S SUBS,33130 US 19 N,PALM HARBOR,34684,3737508,Routine - Food,Inspection Completed - No Further Action,2026-07-24,4,0,1,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6215473,CHICK FIL A OLDSMAR,3740 TAMPA RD,OLDSMAR,34677,3755037,Routine - Food,Administrative complaint recommended,2026-07-24,3,1,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
6217717,TACO BUS OF CLEARWATER,505 GULFVIEW BLVD,CLEARWATER,33767,3729906,Routine - Food,Inspection Completed - No Further Action,2026-07-24,2,0,0,2,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6215667,CHICK-FIL-A CLEARWATER,2516 GULF TO BAY BLVD,CLEARWATER ,33765,3752473,Routine - Food,Inspection Completed - No Further Action,2026-07-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6216539,LITTLE CAESARS 648,6960 PARK BLVD,PINELLAS PARK,33781,3725070,Routine - Food,Warning Issued,2026-07-24,2,0,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
6209637,VILLAGE INN,13105 WALSINGHAM RD,LARGO,33774,3760552,Complaint Full,Inspection Completed - No Further Action,2026-07-24,3,0,1,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6215904,PANERA BREAD #4158,41002 HWY 19 N,TARPON SPRINGS,34689,3714616,Routine - Food,Warning Issued,2026-07-24,3,1,1,1,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6209562,HUNGRY HOWIES,3780 TAMPA RD,OLDSMAR,346773041,3740423,Routine - Food,Inspection Completed - No Further Action,2026-07-24,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6206941,WENDY'S PROPERTIES LLC,1115 34 ST N,ST. PETERSBURG,33713,3724608,Routine - Food,Inspection Completed - No Further Action,2026-07-24,4,1,0,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6218847,FUSILLO PASTA,905 CENTRAL AVE,ST. PETERSBURG,33705,3720465,Routine - Food,Warning Issued,2026-07-24,14,5,4,5,11,11,1,0,0,3,0,1,0,0,2,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
6217206,TIJUANA FLATS,13100 SEMINOLE BLVD SUITE 105,SEMINOLE,33778,3753958,Routine - Food,Administrative complaint recommended,2026-07-24,3,1,1,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6200456,TARPON TURTLE GRILL & MARINA,1513 LAKE TARPON AVE,TARPON SPRINGS,34689,3749472,Routine - Food,Inspection Completed - No Further Action,2026-07-24,8,1,2,5,4,7,0,1,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6208463,PIZZA SHACK,11963 INDIAN ROCKS RD,LARGO,33774,3734096,Routine - Food,Inspection Completed - No Further Action,2026-07-24,5,1,3,1,5,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6206581,LANSBROOK GOLF CLUB,4605 VILLAGE CENTER DR,PALM HARBOR,34685,3714704,Routine - Food,Inspection Completed - No Further Action,2026-07-24,4,1,0,3,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6208845,COUNTRY BOY RESTAURANT,1353 MAIN ST,DUNEDIN,34698,3710040,Routine - Food,Inspection Completed - No Further Action,2026-07-24,12,2,2,8,4,9,0,1,0,0,0,0,0,0,0,0,1,0,0,1,3,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6217275,WAREHOUSE DELI,141 STEVENS AVE STE 8,OLDSMAR,34677,3715392,Routine - Food,Inspection Completed - No Further Action,2026-07-24,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6217862,CLEARWATER WINE BAR & BISTRO,482 POINSETTIA AVE,CLEARWATER,33767-2032,3722622,Routine - Food,Inspection Completed - No Further Action,2026-07-24,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
